category,food_id,food_name,calorie,water,protein,fat,cholesterol,carb,fiber,ash
4,4009,いんげんまめ　うずら豆　,237,41.4,6.7,1.3,0,49.6,5.9,1
4,4010,いんげんまめ　こしあん　　　,155,62.3,9.4,0.9,0,27,8.5,0.4
4,4011,いんげんまめ　豆きんとん　　　,249,37.8,4.9,0.5,0,56.2,4.8,0.6
4,4012,えんどう　全粒　青えんどう　乾　　,352,13.4,21.7,2.3,0,60.4,17.4,2.2
4,4074,えんどう　全粒　赤えんどう　乾　　,352,13.4,21.7,2.3,0,60.4,17.4,2.2
4,4013,えんどう　全粒　青えんどう　ゆで　　,148,63.8,9.2,1,0,25.2,7.7,0.8
4,4075,えんどう　全粒　赤えんどう　ゆで　　,148,63.8,9.2,1,0,25.2,7.7,0.8
4,4014,えんどう　グリンピース（揚げ豆）　　　,423,5.6,20.8,11.6,0,58.8,19.6,3.2
4,4015,えんどう　塩豆　　　,364,6.3,23.3,2.4,0,61.5,17.9,6.5
4,4016,えんどう　うぐいす豆　,240,39.7,5.6,0.7,0,52.9,5.3,1.1
4,4017,ささげ　全粒　乾　　　,336,15.5,23.9,2,0,55,18.4,3.6
4,4018,ささげ　全粒　ゆで　　　,145,63.9,10.2,0.9,0,23.8,10.7,1.2
4,4019,そらまめ　全粒　乾　　　,348,13.3,26,2,0,55.9,9.3,2.8
4,4020,そらまめ　フライビーンズ　　　,472,4,24.7,20.8,,46.4,14.9,4.1
4,4021,そらまめ　おたふく豆　,251,37.2,7.9,1.2,0,52.2,5.9,1.5
4,4022,そらまめ　ふき豆　,263,34.5,9.6,1.6,0,52.5,4.5,1.8
4,4076,そらまめ　しょうゆ豆　,196,50.2,9.8,0.9,0,37.1,10.1,2
4,4023,だいず　［全粒・全粒製品］　全粒　国産　黄大豆　乾　,422,12.4,33.8,19.7,,29.5,17.9,4.7
4,4077,だいず　［全粒・全粒製品］　全粒　国産　黒大豆　乾　,414,12.7,33.9,18.1,,30.8,16,4.6
4,4024,だいず　［全粒・全粒製品］　全粒　国産　黄大豆　ゆで　,176,65.4,14.8,9.8,,8.4,6.6,1.6
4,4025,だいず　［全粒・全粒製品］　全粒　米国産　黄大豆　乾　,433,11.7,33,21.7,,28.8,15.9,4.8
4,4026,だいず　［全粒・全粒製品］　全粒　中国産　黄大豆　乾　,422,12.5,32.8,19.5,,30.8,15.6,4.4
4,4027,だいず　［全粒・全粒製品］　全粒　ブラジル産　黄大豆　乾　,451,8.3,33.6,22.6,,30.7,17.3,4.8
4,4078,だいず　［全粒・全粒製品］　いり大豆　黄大豆　,439,2.5,37.5,21.6,,33.3,19.4,5.1
4,4079,だいず　［全粒・全粒製品］　いり大豆　黒大豆　,442,2.4,36.4,22,,34.3,19.2,5
4,4080,だいず　［全粒・全粒製品］　いり大豆　青大豆　,435,2.7,37.7,20.7,,33.9,18.4,5
4,4028,だいず　［全粒・全粒製品］　水煮缶詰　黄大豆　　,140,71.7,12.9,6.7,,7.7,6.8,1
4,4081,だいず　［全粒・全粒製品］　蒸し大豆　黄大豆 　,205,57.4,16.6,9.8,0,13.8,8.8,2.4
4,4029,だいず　［全粒・全粒製品］　きな粉　全粒大豆　黄大豆　,450,4,36.7,25.7,,28.5,18.1,5.1
4,4082,だいず　［全粒・全粒製品］　きな粉　全粒大豆　青大豆　,431,5.9,37,22.8,,29.3,16.9,5
4,4030,だいず　［全粒・全粒製品］　きな粉　脱皮大豆　黄大豆　,451,2.6,37.5,25.1,,29.5,15.3,5.4
4,4083,だいず　［全粒・全粒製品］　大豆はいが　　,442,3.9,37.8,14.7,0,39.5,18.8,4.1
4,4031,だいず　［全粒・全粒製品］　ぶどう豆　,289,36,14.1,9.4,,37,6.3,3.5
4,4032,だいず　［豆腐・油揚げ類］　木綿豆腐　,72,86.8,6.6,4.2,0,1.6,0.4,0.8
4,4033,だいず　［豆腐・油揚げ類］　絹ごし豆腐　　,56,89.4,4.9,3,0,2,0.3,0.7
4,4034,だいず　［豆腐・油揚げ類］　ソフト豆腐　　,59,88.9,5.1,3.3,0,2,0.4,0.7
4,4035,だいず　［豆腐・油揚げ類］　充てん豆腐　　,59,88.6,5,3.1,0,2.5,0.3,0.8
4,4036,だいず　［豆腐・油揚げ類］　沖縄豆腐　　,106,81.8,9.1,7.2,0,0.7,0.5,1.2
4,4037,だいず　［豆腐・油揚げ類］　ゆし豆腐　　,50,90,4.3,2.8,0,1.7,0.3,1.2
4,4038,だいず　［豆腐・油揚げ類］　焼き豆腐　　,88,84.8,7.8,5.7,0,1,0.5,0.7
4,4039,だいず　［豆腐・油揚げ類］　生揚げ　　,150,75.9,10.7,11.3,,0.9,0.7,1.2
4,4040,だいず　［豆腐・油揚げ類］　油揚げ　生　,410,39.9,23.4,34.4,,0.4,1.3,1.9
4,4084,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　生　,288,56.9,18.2,23.4,,,0.9,1.4
4,4085,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　焼き　,398,40.2,24.9,32.2,,0.7,1.2,2
4,4086,だいず　［豆腐・油揚げ類］　油揚げ　油抜き　ゆで　,177,72.6,12.4,13.8,,0.3,0.6,0.9
4,4041,だいず　［豆腐・油揚げ類］　がんもどき　　,228,63.5,15.3,17.8,,1.6,1.4,1.8
4,4042,だいず　［豆腐・油揚げ類］　凍り豆腐　乾　,536,7.2,50.5,34.1,0,4.2,2.5,4
4,4087,だいず　［豆腐・油揚げ類］　凍り豆腐　水煮　,115,79.6,10.7,7.3,0,1.1,0.5,1.3
4,4043,だいず　［豆腐・油揚げ類］　豆腐よう　　,189,60.6,9.5,8.3,0,19.1,0.8,2.5
4,4044,だいず　［豆腐・油揚げ類］　豆腐竹輪　蒸し　,126,71.6,14.9,4.4,12,6.7,0.8,2.4
4,4045,だいず　［豆腐・油揚げ類］　豆腐竹輪　焼き　,139,68.8,16.1,4.9,13,7.5,0.7,2.7
4,4088,だいず　［豆腐・油揚げ類］　ろくじょう豆腐　　,347,26.5,34.7,21.5,0,3.8,3.2,13.5
4,4046,だいず　［納豆類］　糸引き納豆　　,200,59.5,16.5,10,,12.1,6.7,1.9
4,4047,だいず　［納豆類］　挽きわり納豆　　,194,60.9,16.6,10,0,10.5,5.9,2
4,4048,だいず　［納豆類］　五斗納豆　　,227,45.8,15.3,8.1,0,24,4.9,6.8
4,4049,だいず　［納豆類］　寺納豆　　,271,24.4,18.6,8.1,0,31.5,7.6,17.4
4,4051,だいず　［その他］　おから　生　,111,75.5,6.1,3.6,0,13.8,11.5,1
4,4089,だいず　［その他］　おから　乾燥　,421,7.1,23.1,13.6,0,52.3,43.6,3.8
4,4052,だいず　［その他］　豆乳　豆乳　,46,90.8,3.6,2,0,3.1,0.2,0.5
4,4053,だいず　［その他］　豆乳　調製豆乳　,64,87.9,3.2,3.6,0,4.8,0.3,0.5
4,4054,だいず　［その他］　豆乳　豆乳飲料・麦芽コーヒー　,60,87.4,2.2,2.2,0,7.8,0.1,0.4
4,4055,だいず　［その他］　大豆たんぱく　粒状大豆たんぱく　　,360,7.8,46.3,3,0,36.7,17.8,6.2
4,4056,だいず　［その他］　大豆たんぱく　濃縮大豆たんぱく　　,361,6.8,58.2,1.7,0,27.9,20.9,5.4
4,4057,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分無調整タイプ　,388,5.9,79.1,3,0,7.5,4.2,4.5
4,4090,だいず　［その他］　大豆たんぱく　分離大豆たんぱく　塩分調整タイプ　,388,5.9,79.1,3,0,7.5,4.2,4.5
4,4058,だいず　［その他］　大豆たんぱく　繊維状大豆たんぱく　　,383,5.8,59.3,5,0,25.2,5.6,4.7
4,4059,だいず　［その他］　湯葉　生　　,231,59.1,21.8,13.7,0,4.1,0.8,1.3
4,4060,だいず　［その他］　湯葉　干し　乾　,530,6.9,50.4,32.1,0,7.2,3,3.3
4,4091,だいず　［その他］　湯葉　干し　湯戻し　,161,72.8,15.7,10.6,0,0.1,1.2,0.9
4,4061,だいず　［その他］　金山寺みそ　　　,256,34.3,6.9,3.2,0,50,3.2,5.6
4,4062,だいず　［その他］　ひしおみそ　　　,206,46.3,6.5,2.7,0,38.8,2.8,5.7
4,4063,だいず　［その他］　テンペ　　　,202,57.8,15.8,9,0,15.4,10.2,2
4,4064,つるあずき　全粒　乾　　　,348,12,20.8,1.6,0,61.8,22,3.9
4,4092,つるあずき　全粒　ゆで　　　,159,60.5,9.7,1,0,27.5,13.4,1.3
4,4065,ひよこまめ　全粒　乾　　　,374,10.4,20,5.2,0,61.5,16.3,2.9
4,4066,ひよこまめ　全粒　ゆで　　　,171,59.6,9.5,2.5,0,27.4,11.6,1
4,4067,ひよこまめ　全粒　フライ　味付け　　　,419,4.6,18.8,10.4,0,62.6,21,3.6
4,4068,べにばないんげん　全粒　乾　　　,332,15.4,17.2,1.7,0,61.2,26.7,4.5
4,4069,べにばないんげん　全粒　ゆで　　　,121,69.7,6.2,0.6,0,22.3,7.6,1.2
4,4070,らいまめ　全粒　乾　　　,351,11.7,21.9,1.8,0,60.8,19.6,3.8
4,4093,らいまめ　全粒　ゆで　　　,152,62.3,9.6,0.9,0,26,10.9,1.1
4,4071,りょくとう　全粒　乾　　　,354,10.8,25.1,1.5,0,59.1,14.6,3.5
4,4072,りょくとう　全粒　ゆで　　　,137,66,10.2,0.6,0,22.5,5.2,0.7
4,4073,レンズまめ　全粒　乾　　　,352,12,23.2,1.5,0,60.7,16.7,2.7
4,4094,レンズまめ　全粒　ゆで　　　,170,57.9,11.2,0.8,0,29.1,9.4,1.1
5,5001,アーモンド　乾　　　,587,4.7,19.6,51.8,,20.9,10.1,3
5,5002,アーモンド　フライ 味付け　　　,606,1.8,19.2,53.6,0,22.3,11.9,3.1
5,5040,アーモンド　いり　無塩　　　,608,1.8,20.3,54.1,,20.7,11,3.1
5,5003,あさ　乾　　　,463,5.9,29.5,27.9,0,31.3,22.7,5.4
5,5041,あまに　いり　,564,0.3,21.9,43.5,2,30.5,24,3.8
5,5004,えごま　乾　　　,544,5.6,17.7,43.4,0,29.4,20.8,3.9
5,5005,カシューナッツ　フライ　味付け　　　,576,3.2,19.8,47.6,0,26.7,6.7,2.7
5,5006,かぼちゃ　いり　味付け　　　,574,4.5,26.5,51.8,0,12,7.3,5.2
5,5007,かや　いり　　　,665,1.2,8.7,64.9,0,22.6,18.2,2.6
5,5008,ぎんなん　生　　　,171,57.4,4.7,1.6,0,34.8,1.6,1.5
5,5009,ぎんなん　ゆで　　　,174,56.9,4.6,1.5,0,35.8,2.4,1.2
5,5010,（くり類）　日本ぐり　生　　,164,58.8,2.8,0.5,0,36.9,4.2,1
5,5011,（くり類）　日本ぐり　ゆで　　,167,58.4,3.5,0.6,0,36.7,6.6,0.8
5,5012,（くり類）　日本ぐり　甘露煮　　,238,40.8,1.8,0.4,0,56.8,2.8,0.2
5,5013,（くり類）　中国ぐり　甘ぐり　　,222,44.4,4.9,0.9,0,48.5,8.5,1.3
5,5014,くるみ　いり　　　,674,3.1,14.6,68.8,0,11.7,7.5,1.8
5,5015,けし　乾　　　,567,3,19.3,49.1,0,21.8,16.5,6.8
5,5016,ココナッツ　ココナッツパウダー　　　　,668,2.5,6.1,65.8,0,23.7,14.1,1.9
5,5017,ごま　乾　　　,578,4.7,19.8,51.9,0,18.4,10.8,5.2
5,5018,ごま　いり　　　,599,1.6,20.3,54.2,0,18.5,12.6,5.4
5,5019,ごま　むき　　　,603,4.1,19.3,54.9,0,18.8,13,2.9
5,5042,ごま　ねり　　　,605,0.6,20.5,54.7,0,18.7,12.7,5.5
5,5020,しい　生　　　,252,37.3,3.2,0.8,0,57.6,3.3,1.1
5,5021,すいか　いり　味付け　　　,546,5.9,29.6,46.4,0,13.4,7.1,4.7
5,5022,とち　蒸し　　　,161,58,1.7,1.9,0,34.2,6.6,4.2
5,5023,はす　未熟　生　　　,85,77.5,5.9,0.5,0,14.9,2.6,1.2
5,5024,はす　成熟　乾　　　,344,11.2,18.3,2.3,0,64.3,10.3,3.9
5,5043,はす　成熟　ゆで　　　,133,66.1,7.3,0.8,0,25,5,0.9
5,5025,ひし　生　　　,190,51.8,5.8,0.5,0,40.6,2.9,1.3
5,5026,ピスタチオ　いり　味付け　　　,615,2.2,17.4,56.1,0,20.9,9.2,3.4
5,5027,ひまわり　フライ　味付け　　　,611,2.6,20.1,56.3,0,17.2,6.9,3.8
5,5028,ブラジルナッツ　フライ　味付け　　　,669,2.8,14.9,69.1,0,9.6,7.2,3.6
5,5029,ヘーゼルナッツ　フライ　味付け　　　,684,1,13.6,69.3,0,13.9,7.4,2.2
5,5030,ペカン　フライ　味付け　　　,702,1.9,9.6,73.4,0,13.3,7.1,1.8
5,5031,マカダミアナッツ　いり　味付け　　　,720,1.3,8.3,76.7,0,12.2,6.2,1.5
5,5032,まつ　生　　　,669,2.5,15.8,68.2,0,10.6,4.1,2.9
5,5033,まつ　いり　　　,690,1.9,14.6,72.5,0,8.1,6.9,2.9
5,5034,らっかせい　乾　大粒種　　,562,6,25.4,47.5,0,18.8,7.4,2.3
5,5044,らっかせい　乾　小粒種　　,562,6,25.4,47.5,0,18.8,7.4,2.3
5,5035,らっかせい　いり　大粒種　　,585,2.1,26.5,49.4,0,19.6,7.2,2.4
5,5045,らっかせい　いり　小粒種　　,585,2.1,26.5,49.4,0,19.6,7.2,2.4
5,5036,らっかせい　バターピーナッツ　　　,592,2.4,25.5,51.3,0,18.2,6.9,2.6
5,5037,らっかせい　ピーナッツバター　　　,640,0.6,25.4,50.7,0,20.5,6.1,2.8
6,6001,アーティチョーク　花らい　生　　　,48,85.1,2.3,0.2,0,11.3,8.7,1.1
6,6002,アーティチョーク　花らい　ゆで　　　,45,85.9,2.1,0.1,0,10.8,8.6,1.1
6,6003,あさつき　葉　生　　　,33,89,4.2,0.3,0,5.6,3.3,0.9
6,6004,あさつき　葉　ゆで　　　,39,87.3,4.2,0.3,0,7.3,3.4,0.9
6,6005,あしたば　茎葉　生　　　,33,88.6,3.3,0.1,0,6.7,5.6,1.3
6,6006,あしたば　茎葉　ゆで　　　,31,89.5,2.9,0.1,0,6.6,5.3,0.9
6,6007,アスパラガス　若茎　生　　　,22,92.6,2.6,0.2,,3.9,1.8,0.7
6,6008,アスパラガス　若茎　ゆで　　　,24,92,2.6,0.1,,4.6,2.1,0.7
6,6327,アスパラガス　若茎　油いため　　　,57,88.3,2.9,3.9,,4.1,2.1,0.8
6,6009,アスパラガス　水煮缶詰　　　,22,91.9,2.4,0.1,0,4.3,1.7,1.3
6,6328,アロエ　葉　生　　　,3,99,0,0.1,0,0.7,0.4,0.3
6,6010,いんげんまめ　さやいんげん　若ざや　生　　,23,92.2,1.8,0.1,,5.1,2.4,0.8
6,6011,いんげんまめ　さやいんげん　若ざや　ゆで　　,26,91.7,1.8,0.2,,5.5,2.6,0.8
6,6012,（うど類）　うど　茎　生　　,18,94.4,0.8,0.1,0,4.3,1.4,0.4
6,6013,（うど類）　うど　茎　水さらし　　,14,95.7,0.6,0,0,3.4,1.6,0.3
6,6014,（うど類）　やまうど　茎　生　　,19,93.9,1.1,0.1,0,4.3,1.8,0.6
6,6015,えだまめ　生　　　,135,71.7,11.7,6.2,0,8.8,5,1.6
6,6016,えだまめ　ゆで　　　,134,72.1,11.5,6.1,0,8.9,4.6,1.4
6,6017,えだまめ　冷凍　　　,159,67.1,13,7.6,0,10.6,7.3,1.7
6,6018,エンダイブ　葉　生　　　,15,94.6,1.2,0.2,0,2.9,2.2,0.9
6,6019,（えんどう類）　トウミョウ　茎葉　生　　,27,90.9,3.8,0.4,0,4,3.3,1
6,6329,（えんどう類）　トウミョウ　芽ばえ　生　　,24,92.2,3.8,0.4,0,3.2,2.2,0.4
6,6330,（えんどう類）　トウミョウ　芽ばえ　ゆで　　,27,91.7,3.6,0.6,0,3.8,3.5,0.3
6,6331,（えんどう類）　トウミョウ　芽ばえ　油いため　　,82,84.3,5,5.9,,4.3,3,0.5
6,6020,（えんどう類）　さやえんどう　若ざや　生　　,36,88.6,3.1,0.2,0,7.5,3,0.6
6,6021,（えんどう類）　さやえんどう　若ざや　ゆで　　,34,89.1,3.2,0.2,0,7,3.1,0.5
6,6022,（えんどう類）　スナップえんどう　若ざや　生　　,43,86.6,2.9,0.1,0,9.9,2.5,0.5
6,6023,（えんどう類）　グリンピース　生　　,93,76.5,6.9,0.4,0,15.3,7.7,0.9
6,6024,（えんどう類）　グリンピース　ゆで　　,110,72.2,8.3,0.2,0,18.5,8.6,0.8
6,6025,（えんどう類）　グリンピース　冷凍　　,98,75.7,5.6,0.7,0,17.2,5.9,0.8
6,6026,（えんどう類）　グリンピース　水煮缶詰　　,98,74.9,3.6,0.4,0,19.7,6.9,1.4
6,6027,おおさかしろな　葉　生　　　,13,94.9,1.4,0.2,0,2.2,1.8,1
6,6028,おおさかしろな　葉　ゆで　　　,17,94,1.6,0.3,0,3.1,2.2,0.8
6,6029,おおさかしろな　塩漬　　　,22,91,1.3,0.3,0,4.5,3.1,2.6
6,6030,おかひじき　茎葉　生　　　,17,92.5,1.4,0.2,0,3.4,2.5,2
6,6031,おかひじき　茎葉　ゆで　　　,17,92.9,1.2,0.1,0,3.8,2.7,1.6
6,6032,オクラ　果実　生　　　,30,90.2,2.1,0.2,,6.6,5,0.9
6,6033,オクラ　果実　ゆで　　　,33,89.4,2.1,0.1,,7.6,5.2,0.8
6,6034,かぶ　葉　生　　　,20,92.3,2.3,0.1,0,3.9,2.9,1.4
6,6035,かぶ　葉　ゆで　　　,22,92.2,2.3,0.1,0,4.4,3.7,0.9
6,6036,かぶ　根　皮つき　生　　　,20,93.9,0.7,0.1,0,4.6,1.5,0.6
6,6037,かぶ　根　皮つき　ゆで　　　,21,93.8,0.7,0.1,0,4.7,1.8,0.6
6,6038,かぶ　根　皮むき　生　　　,21,93.9,0.6,0.1,0,4.8,1.4,0.5
6,6039,かぶ　根　皮むき　ゆで　　　,22,93.7,0.6,0.1,0,5,1.7,0.5
6,6040,かぶ　漬物　塩漬　葉　,29,87.9,2.3,0.2,0,6,3.6,3.6
6,6041,かぶ　漬物　塩漬　根　皮つき　,23,90.5,1,0.2,0,4.9,1.9,3.4
6,6042,かぶ　漬物　塩漬　根　皮むき　,21,89.4,0.8,0.1,0,4.7,2,4.8
6,6043,かぶ　漬物　ぬかみそ漬　葉　,34,83.5,3.3,0.1,0,7.1,4,6
6,6044,かぶ　漬物　ぬかみそ漬　根　皮つき　,28,89.5,1.5,0.1,0,5.9,2,3
6,6045,かぶ　漬物　ぬかみそ漬　根　皮むき　,31,83.5,1.4,0.1,0,6.9,1.8,7.9
6,6046,（かぼちゃ類）　日本かぼちゃ　果実　生　　,49,86.7,1.6,0.1,0,10.9,2.8,0.7
6,6047,（かぼちゃ類）　日本かぼちゃ　果実　ゆで　　,60,84,1.9,0.1,0,13.3,3.6,0.7
6,6048,（かぼちゃ類）　西洋かぼちゃ　果実　生　　,91,76.2,1.9,0.3,0,20.6,3.5,1
6,6049,（かぼちゃ類）　西洋かぼちゃ　果実　ゆで　　,93,75.7,1.6,0.3,0,21.3,4.1,1.1
6,6332,（かぼちゃ類）　西洋かぼちゃ　果実　焼き　　,122,68.2,2.5,0.4,0,27.7,5.3,1.2
6,6050,（かぼちゃ類）　西洋かぼちゃ　果実　冷凍　　,83,78.1,2.2,0.3,0,18.5,4.2,0.9
6,6051,（かぼちゃ類）　そうめんかぼちゃ　果実　生　　,24,92.4,0.7,0.1,0,6.1,1.5,0.6
6,6052,からしな　葉　生　　　,26,90.3,3.3,0.1,0,4.7,3.7,1.3
6,6053,からしな　塩漬　　 　,36,84.5,4,0.1,0,7.2,5,3.8
6,6054,カリフラワー　花序　生　　　,27,90.8,3,0.1,0,5.2,2.9,0.9
6,6055,カリフラワー　花序　ゆで　　　,26,91.5,2.7,0.1,0,5.1,3.2,0.6
6,6056,かんぴょう　乾　　　,260,19.8,6.3,0.2,0,68.1,30.1,5
6,6057,かんぴょう　ゆで　　　,28,91.6,0.7,0,0,7.2,5.3,0.4
6,6058,きく　花びら　生　　　,27,91.5,1.4,0,0,6.5,3.4,0.6
6,6059,きく　花びら　ゆで　　　,23,92.9,1,0,0,5.7,2.9,0.4
6,6060,きく　菊のり　　　,292,9.5,11.6,0.2,0,73.5,29.6,5.2
6,6061,（キャベツ類）　キャベツ　結球葉　生　　,23,92.7,1.3,0.2,0,5.2,1.8,0.5
6,6062,（キャベツ類）　キャベツ　結球葉　ゆで　　,20,93.9,0.9,0.2,0,4.6,2,0.3
6,6333,（キャベツ類）　キャベツ　結球葉　油いため　　,81,85.7,1.6,6,,5.9,2.2,0.6
6,6063,（キャベツ類）　グリーンボール　結球葉　生　　,20,93.4,1.4,0.1,0,4.3,1.6,0.7
6,6064,（キャベツ類）　レッドキャベツ　結球葉　生　　,30,90.4,2,0.1,0,6.7,2.8,0.8
6,6065,きゅうり　果実　生　　　,14,95.4,1,0.1,0,3,1.1,0.5
6,6066,きゅうり　漬物　塩漬　　,16,92.1,1,0.1,0,3.7,1.3,3.1
6,6067,きゅうり　漬物　しょうゆ漬　　,50,81,3.2,0.4,0,10.8,3.4,4.6
6,6068,きゅうり　漬物　ぬかみそ漬　　,27,85.6,1.5,0.1,0,6.2,1.5,6.6
6,6069,きゅうり　漬物　ピクルス　スイート型　,67,80,0.3,0.1,0,18.3,1.7,1.3
6,6070,きゅうり　漬物　ピクルス　サワー型　,12,93.4,1.4,,0,2.5,1.4,2.7
6,6071,ぎょうじゃにんにく　葉　生　　　,34,88.8,3.5,0.2,0,6.6,3.3,0.9
6,6075,キンサイ　茎葉　生　　　,19,93.5,1.1,0.4,0,3.5,2.5,1.2
6,6076,キンサイ　茎葉　ゆで　　　,19,93.6,1.1,0.4,0,3.5,2.9,1
6,6077,クレソン　茎葉　生　　　,15,94.1,2.1,0.1,0,2.5,2.5,1.1
6,6078,くわい　塊茎　生　　　,126,65.5,6.3,0.1,0,26.6,2.4,1.5
6,6079,くわい　塊茎　ゆで　　　,128,65,6.2,0.1,0,27.2,2.8,1.5
6,6080,ケール　葉　生　　　,28,90.2,2.1,0.4,0,5.6,3.7,1.5
6,6081,コールラビ　球茎　生　　　,21,93.2,1,0,0,5.1,1.9,0.6
6,6082,コールラビ　球茎　ゆで　　　,21,93.1,1,,0,5.2,2.3,0.6
6,6083,こごみ　若芽　生　　　,28,90.7,3,0.2,0,5.3,5.2,0.8
6,6084,ごぼう　根　生　　　,65,81.7,1.8,0.1,0,15.4,5.7,0.9
6,6085,ごぼう　根　ゆで　　　,58,83.9,1.5,0.2,0,13.7,6.1,0.6
6,6086,こまつな　葉　生　　　,14,94.1,1.5,0.2,0,2.4,1.9,1.3
6,6087,こまつな　葉　ゆで　　　,15,94,1.6,0.1,0,3,2.4,1
6,6088,ザーサイ 　漬物　　　,23,77.6,2.5,0.1,0,4.6,4.6,15
6,6089,さんとうさい　葉　生　　　,14,94.7,1,0.2,0,2.7,2.2,1.1
6,6090,さんとうさい　葉　ゆで　　　,16,94.3,1.4,0.3,0,2.9,2.5,0.9
6,6091,さんとうさい　塩漬　　　,20,90.3,1.5,0.3,0,4,3,3.6
6,6092,しかくまめ　若ざや　生　　　,20,92.8,2.4,0.1,0,3.8,3.2,0.8
6,6093,ししとう　果実　生　　　,27,91.4,1.9,0.3,0,5.7,3.6,0.7
6,6094,ししとう　果実　油いため　　　,55,88.3,1.9,3.2,0,5.8,3.6,0.8
6,6095,しそ　葉　生　　　,37,86.7,3.9,0.1,0,7.5,7.3,1.7
6,6096,しそ　実　生　　　,41,85.7,3.4,0.1,0,8.9,8.9,1.9
6,6097,じゅうろくささげ　若ざや　生　　　,24,91.9,2.5,0.1,0,4.8,4.2,0.7
6,6098,じゅうろくささげ　若ざや　ゆで　　　,30,90.2,2.8,0.1,0,6.2,4.5,0.7
6,6099,しゅんぎく　葉　生　　　,22,91.8,2.3,0.3,0,3.9,3.2,1.4
6,6100,しゅんぎく　葉　ゆで　　　,27,91.1,2.7,0.5,0,4.5,3.7,1
